us-nj	tanf-s28	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-56	Page 56	or under the custody of correctional authorities; 6. A person who is fleeing to avoid prosecution, custody or confinement after conviction, under the laws
us-nj	tanf-s29	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-104	Page 104	: 56 N.J.R. 1228(a), 56 N.J.R. 2335(b). In (b), substituted "lottery, casino, sports betting and" for "lottery prizes, casino and", and inserted "
us-nj	tanf-s30	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-173	Page 173	elephone number (if known), as well as, any scheduled time frames. 3. Supportive services to be provided to enable participation in the activity, such as child
us-nj	tanf-s31	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-486	Page 486	I participation the applicant family's assistance unit size or other countable income has occurred as of the date of the WFNJ application. If the participa
us-nm	tanf-s01	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/400/8.102.400.16	RELATIONSHIP	iled with the State Records Center and Archives: ISD FA 220, AFDC/GA Budget Group, 2/9/1988. History of Repealed Material: 8 NMAC 3.FAP, Financial Ass
us-nm	tanf-s03	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/400/8.102.400.14	NMW LIVING ARRANGEMENTS - REQUIREMENTS:	to exist, a dependent child must be living in the home of a parent or specified relative as specified in 8.102.400.15 NMAC. The relative must be the primary c
us-nm	tanf-s04	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/410/8.102.410.10	CITIZENSHIP AND NON-CITIZEN STATUS:	under title IV of the Social Security Act; medicaid , and SCHIP. (3) Five-year bar: means the federally imposed prohibition on receiving federal means-t
us-nm	tanf-s05	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/500/8.102.500.8	GENERAL REQUIREMENTS:	et income after all allowable deductions does not equal or exceed the standard of need for the size of the benefit group; (3) the countable resources owned
us-nm	tanf-s06	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/620/8.102.620.9	GRANT DETERMINATION:	A. Determining the payment standard: The payment standard shall be determined based on the eligibility st
us-nm	tanf-s07	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/520/8.102.520.8	GENERAL:	ome available to the benefit group cannot equal or exceed the maximum gross income limit for the size of the benefit group; (2) the net countable income avai
us-nm	tanf-s08	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/520/8.102.520.12	EARNED INCOME DEDUCTIONS:	EARNED INCOME DEDUCTIONS:
us-nm	tanf-s09	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/620/8.102.620.10	CHILD SUPPORT AND NMW NON-COOPERATION PAYMENT SANCTIONS:	he adult responsible for children included in a benefit group to meet child support services division (CSSD) cooperation requirements or both; (c) good cause wil
us-nm	tanf-s11	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/510/8.102.510.9	COUNTABLE RESOURCES:	COUNTABLE RESOURCES:
us-nm	tanf-s12	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/510/8.102.510.9	COUNTABLE RESOURCES:	sions as bank accounts, cash (other than the current month's income), motor vehicles, livestock, tools, equipment, and rights to receive money, such as st
us-nm	tanf-s13	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/120/8.102.120.11	SIMPLIFIED REPORTING:	nd (9) changes in immigration status for a benefit group member. D. Budgeting methodology for simplified reporting at initial application and recertificat
us-nm	tanf-s14	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/410/8.102.410.18	LIFETIME LIMITS:	LIFETIME LIMITS:
us-nm	tanf-s15	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/420/8.102.420.11	NMW/TANF LIMITED WORK PARTICIPATION STATUS DETERMINATION PROCESS	NMW/TANF LIMITED WORK PARTICIPATION STATUS DETERMINATION PROCESS
us-nm	tanf-s16	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/461/8.102.461.15	JOB SEARCH AND JOB READINESS ASSISTANCE (Core Activity):	JOB SEARCH AND JOB READINESS ASSISTANCE (Core Activity):
us-nm	tanf-s17	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/620/8.102.620.10	CHILD SUPPORT AND NMW NON-COOPERATION PAYMENT SANCTIONS:	CHILD SUPPORT AND NMW NON-COOPERATION PAYMENT SANCTIONS:
us-nm	tanf-s19	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/460/8.102.460.12	INDIVIDUAL RESPONSIBILITY PLAN (IRP):	INDIVIDUAL RESPONSIBILITY PLAN (IRP):
us-nm	tanf-s20	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/400/8.102.400.12	SPECIAL MEMBERS	th parent(s) may constitute a benefit group in their own right if the minor parent is the primary caretaker for the child and the parent(s) are not rece
us-nm	tanf-s21	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/500/8.102.500.10	DIVERSION PAYMENTS TO A NMW BENEFIT GROUP:	DIVERSION PAYMENTS TO A NMW BENEFIT GROUP:
us-nm	tanf-s22	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/410/8.102.410.12	NONCONCURRENT RECEIPT OF ASSISTANCE:	stance benefits on the basis of concurrent receipt of assistance. The SSI recipient is not included in the benefit group for purposes of financial assistance eligibility
us-nm	tanf-s23	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/410/8.102.410.11	RESIDENCE:	ent assistance for that month, as set forth in 8.102.410.12 NMAC. F. Temporary absence from the state: (1) A temporary absence from the state shall not be
us-nm	tanf-s24	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/420/8.102.420.14	CHILD SUPPORT:	ause exemption shall be made according to the following methods. (a) Domestic violence exemption: Exemption status shall be reviewed based on the following criteria.
us-nm	tanf-s25	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/120/8.102.120.9	ELIGIBILITY REVIEWS:	ELIGIBILITY REVIEWS:
us-nm	tanf-s26	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/620/8.102.620.10	CHILD SUPPORT AND NMW NON-COOPERATION PAYMENT SANCTIONS:	rticipant who fails to initiate the conciliation process shall have a notice of adverse action mailed to them after the 10th working day following the date on which
us-nm	tanf-s27	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/620/8.102.620.12	RECOUPMENT:	RECOUPMENT:
us-nm	tanf-s30	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/620/8.102.620.15	CALCULATING THE SUPPORTIVE SERVICES BENEFIT:	CALCULATING THE SUPPORTIVE SERVICES BENEFIT:
us-nm	tanf-s31	us-nm/regulation/2026-09-10-tanf-state-policy-manual	us-nm/regulation/nmac/8/102/520/8.102.520.13	DEEMED INCOME DETERMINATION:	DEEMED INCOME DETERMINATION:
us-nv	tanf-s01	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/d-300/page-2	Page 2	re KinCare KinCare KinCare KinCare KinCare D-301.3 KinCare Household/ Assistance Unit Determination Division of Social Services Eligibility and Payments Ma
us-nv	tanf-s02	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-300/page-6	Page 6	“Term Date” on the Member Status BAP. Use the original EDC date. 323 DEPENDENT CHILD A dependent child must: ● Be under age 18; or may be age 18, and regularly attend high school or high school le
us-nv	tanf-s03	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-300/page-2	Page 2	present in the home and supervise/care for the child. The caregiver’s relationship to the child must be as follows: a. Father or mother; b. Stepfather or stepmother;
us-nv	tanf-s04	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/c-400/page-14	Page 14	NG PERIOD REQUIREMENT MATRIX Non-Citizenship Category SNAP TANF Notes Lawful Permanent Resident (LPR) 5-year bar Required* 5-year bar Required *For SNAP- If an indiv
us-nv	tanf-s05	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/c-140/page-1	Page 1	TANF TANF TANF TANF TANF TANF TANF TANF TANF TANF TANF TANF TANF TANF NEED STANDARDS 140 TANF NEED STANDARDS The Division need standards are used to deter
us-nv	tanf-s06	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-600/page-37	Page 37	ly or disabled members. 660.11 Payment/Standard Maximum Allotment The payment standard is the maximum benefit amount for the household size. Apply this test
us-nv	tanf-s07	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-600/page-20	Page 20	TANF TANF TANF TANF TANF SNAP SNAP SNAP SNAP SNAP SNAP SNAP SNAP 650 INCOME LIMITS AND ELIGIBILITY TESTS 650.1 200% of Federal Poverty Level Expanded Ca
us-nv	tanf-s08	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-600/page-23	Page 23	ANF TANF TANF TANF TANF TANF TANF TANF TANF TANF TANF TANF 650.5 TANF Earned Income Disregards Earned income disregards are: • 100% of gross earnings for three (3)
us-nv	tanf-s09	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-1600/page-9	Page 9	er. The decision will indicate if the caregiver:        has good cause for not cooperating and child support location/enforcement efforts will not be started
us-nv	tanf-s10	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-600/page-25	Page 25	NAP SNAP SNAP SNAP SNAP SNAP SNAP SNAP 660.1 Standard Deduction 660.2 Dependent Care Deduction A dependent care deduction of actual/anticipated costs will be allowe
us-nv	tanf-s11	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-500/page-28	Page 28	1,500 resource which totals $3,850. Use the excess of $3,850 less the resource limit of $3,000 ($850) to determine the number of months of ineligibility (
us-nv	tanf-s12	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-800/page-16	Page 16	s Only TANF-NEON and TANF- Temporary Program participants, who own a motor vehicle in need of repairs to provide safe and reliable transportation, may o
us-nv	tanf-s13	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-1800/page-5	Page 5	F TANF SNAP SNAP SNAP SNAP SNAP SNAP SNAP SNAP 1822.1 Calculating the Prorated Amount 1. Determine the household’s monthly beneﬁt based on the hous
us-nv	tanf-s14	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-2400/page-2	Page 2	d the nation’s welfare system into one requiring work in exchange for time-limited cash assistance. It created the federal Temporary Assistance to Needy Fami
us-nv	tanf-s15	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-800/page-38	Page 38	Payments Manual Participation Deferrals MTL 12/02 12 Mar 01 817 TANF WORK PARTICIPATION RATE REQUIREMENTS Unless a TANF-NEON recipient meets one of the exemp
us-nv	tanf-s16	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-800/page-45	Page 45	sistance, 50 of the 55 weekly work participation hours must come from core activities (refer to manual section a-817.5 regarding an explanation of state vs
us-nv	tanf-s17	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-800/page-8	Page 8	er one of the other categories of child care assistance. 814.1.2 TANF Sanctions and Child Care Eligibility TANF-NEON cases which are terminated for
us-nv	tanf-s18	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-800/page-32	Page 32	.2 NEON Exception, Exemption, and Not Work Eligible Criteria 816.2.1. Child Care Exception A single custodial parent with a child under 6 years of age who proves appropriate child care is unavailable,
us-nv	tanf-s19	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-2100/page-2	Page 2	elfare and Supportive Services A-2100 Eligibility and Payments Manual PERSONAL RESPONSIBILITY PLAN 13 Nov 01 MTL 13/05 Personal Responsibility Plan Personal Responsibil
us-nv	tanf-s20	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-700/page-44	Page 44	was not received immediately prior to serving in the combat zone. 747 MINOR PARENT INCOME Minors are children under age 18. They are no longer considere
us-nv	tanf-s21	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/glossary-and-acronyms/page-5	Page 5	g/required member of a household but whose needs are not considered. Diversion Payments — Diversion payments are financial assistance payments, designed to
us-nv	tanf-s22	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-2600/page-6	Page 6	fare and Supportive Services A-2630.3 Eligibility and Payments Manual NON-NEEDY RELATIVE CAREGIVER and KINSHIP CARE 22 Apr 01 MTL 02/22 Eligibility Dates • If
us-nv	tanf-s23	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-900/page-3	Page 3	entering Nevada with a job commitment or seeking employment, meet the residency requirement. Temporary absence from the state with subsequent return to the state
us-nv	tanf-s24	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-900/page-2	Page 2	xed household can receive mail must be provided. mailing address. For Victims of Domestic Violence: State Law NRS 217 allows victims of domestic violence to protect the
us-nv	tanf-s25	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-600/page-10	Page 10	SNAP SNAP SNAP SNAP 640.2 Changes Reported After Approval but Before Redetermination or Recertification If the household reports a change in income after
us-nv	tanf-s26	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/b-1000/page-3	Page 3	FS FS FS FS FS FS FS FS 1020 TIME PERIOD FOR REQUESTING A HEARING A hearing request must be received: B-1020 Division of Welfare and Supportive Services
us-nv	tanf-s27	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/c-180/page-2	Page 2	ting may vary from manual budget results by $1.00. If there is not an Overpayment or an IPV disqualification, this is the final benefit amount. Budget
us-nv	tanf-s28	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/b-900/page-11	Page 11	and Payments Manual PROGRAM VIOLATIONS/SANCTIONS 20 Jan 05 MTL 01/20 Fleeing Felons Case managers will use information disclosed on the application/rede
us-nv	tanf-s29	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/b-200/page-4	Page 4	Supportive Services ISSUING BENEFITS Eligibility and Payments Manual EBT Card TANF Restricted Use 20 Jan 01 MTL 01/20 • casinos; • gaming establishments; • liquor stores; or • retail establishments wh
us-nv	tanf-s30	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/a-2000/page-2	Page 2	TANF TANF TANF TANF TANF TANF TANF TANF TANF Division of Welfare and Supportive Services A-2010 Eligibility and Payments Manual ASSESSMENTS 15 Sep 01 MTL 02/1
us-nv	tanf-s31	us-nv/manual/2026-05-27-nv-eligibility-payments-manual-r2026-07-15-self-contained	us-nv/manual/dwss/eligibility-payments/c-180/page-2	Page 2	___ (Transfer amount to Gross Earnings line of Table IV, V & VI) III. UNEARNED INCOME Unearned Income Type _____________ Unearned Income Type _____________
us-ny	tanf-s01	us-ny/policy/2026-08-09-ny-tanf-official-source-recovery-with-aliases	us-ny/policy/otda/tanf-state-plan-2024-2026/financial-eligibility-and-income-disregards	Financial eligibility and income disregards	ermining eligibility: i. The home which is the usual residence of the assistance unit; ii. One automobile, up to $12,000 fair market value, or such other h
us-ny	tanf-s03	us-ny/policy/2026-08-09-ny-tanf-official-source-recovery-with-aliases	us-ny/policy/otda/tanf-state-plan-2024-2026/page-74	Page 74	is expected to be absent from the home of his or her parent or other caretaker relative for a consecutive period of 45 days or more without good cause. In ad
us-ny	tanf-s04	us-ny/policy/2026-08-09-ny-tanf-official-source-recovery-with-aliases	us-ny/policy/otda/tanf-state-plan-2024-2026/page-7	Page 7	n; ii. A U.S. national; iii. A non-citizen1 admitted to the U.S. as a refugee, under Section 207 of the Immigration and Nationality Act (INA); iv.
us-ny	tanf-s05	us-ny/policy/2026-08-09-ny-tanf-official-source-recovery-with-aliases	us-ny/policy/otda/tanf-state-plan-2024-2026/standard-of-need-and-monthly-grant	Standard of need and monthly grant schedules	Standard of need and monthly grant schedules
us-ny	tanf-s06	us-ny/policy/2026-08-09-ny-tanf-official-source-recovery-with-aliases	us-ny/policy/otda/tanf-state-plan-2024-2026/page-12	Page 12	ene law. 11. The standard of need for determining eligibility and the amount of assistance is outlined in Attachment E. The Earned Income Disregard (EID), if ap
